i,1,9,0,114,-200,9753
i,4,15,-3,74,-239,9703
i,-2,6,-2,74,-241,9863
i,1,12,-2,112,-232,9626
i,-1,10,-1,31,-236,9925
i,2,10,0,131,-239,9755
i,2,13,-1,83,-251,9787
i,-1,6,1,31,-239,9892
i,1,15,0,114,-208,9586
i,2,9,-3,102,-251,9901
i,2,9,-2,90,-255,9674
i,3,11,0,124,-342,9712
i,0,7,-1,81,-232,9825
i,2,12,-2,117,-287,9631
i,-1,7,-1,74,-196,9849
i,2,12,-1,124,-275,9729
i,2,11,-1,71,-241,9985
i,1,12,0,153,-251,9703
i,3,11,0,153,-232,9827
i,-1,9,-1,64,-188,9813
i,4,14,4,114,-210,9712
i,0,11,-1,133,-239,9923
i,-1,12,0,100,-289,9763
i,1,8,0,105,-275,9782
i,1,9,0,122,-232,9744
i,0,13,1,100,-246,9794
i,-2,7,0,107,-222,9758
i,1,9,-2,98,-224,9736
i,1,10,-1,78,-277,9772
i,1,15,1,119,-236,9667
i,0,11,0,95,-203,9760
i,0,8,0,88,-196,9794
i,0,11,1,122,-198,9643
i,-1,12,0,150,-251,9698
i,0,8,1,133,-265,9822
i,0,14,-2,160,-229,9763
i,3,11,0,129,-239,9815
i,-1,8,0,126,-229,9822
i,2,17,0,126,-203,9583
i,-4,5,-1,66,-220,9995
i,4,22,0,212,-244,9526
i,-3,6,-1,66,-167,10052
i,4,12,0,107,-224,9832
i,0,12,-1,90,-275,9705
i,-2,4,0,76,-212,9988
i,5,17,1,155,-224,9476
i,-3,6,0,110,-153,10016
i,1,13,0,45,-222,9586
i,2,12,0,129,-217,9662
i,-3,7,0,47,-208,9964
i,2,20,0,124,-229,9533
i,0,1,-2,62,-277,9980
i,1,14,-1,105,-251,9732
i,-1,3,0,95,-275,9983
i,3,16,0,110,-203,9724
i,4,12,-1,71,-205,9880
i,-1,7,-2,69,-203,9892
i,1,16,1,117,-277,9519
i,-2,6,-1,52,-205,10002
i,3,13,0,133,-191,9672
i,1,12,0,88,-210,9684
i,1,7,1,114,-191,9882
i,1,15,-1,100,-229,9519
i,0,8,0,47,-289,9875
i,2,13,-1,124,-212,9813
i,1,12,0,86,-265,9650
i,-1,7,0,119,-215,9887
i,0,7,0,136,-234,9698
i,0,10,0,100,-203,9830
i,3,12,0,133,-196,9720
i,1,8,0,155,-236,9775
i,2,12,0,95,-200,9605
i,0,10,1,64,-234,9906
i,2,15,0,196,-241,9629
i,0,6,0,78,-244,9889
i,2,13,-1,102,-229,9679
i,0,10,0,43,-244,9688
i,0,7,0,114,-177,9899
i,1,16,0,93,-246,9519
i,1,7,0,83,-251,9918
i,0,11,0,117,-236,9684
i,-3,11,1,59,-239,9913
i,0,7,0,107,-215,9918
i,3,14,1,133,-212,9746
i,-3,9,-1,133,-217,9842
i,2,11,0,98,-267,9672
i,0,11,0,105,-260,9913
i,0,8,-1,141,-248,9741
i,3,12,0,76,-203,9729
i,-1,9,-1,93,-244,9839
i,1,13,0,145,-251,9653
i,-1,10,-1,71,-224,9794
i,3,13,-1,122,-239,9734
i,0,10,-1,102,-210,9727
i,-3,8,-2,131,-208,9760
i,2,12,0,157,-203,9799
i,-4,8,0,98,-215,9822
i,0,10,-1,112,-236,9751
i,2,12,-1,124,-244,9765
i,0,12,-1,112,-284,9734
i,1,12,2,78,-224,9861
i,-2,10,0,114,-251,9794
i,0,12,-3,145,-277,9755
i,0,9,-1,110,-186,9825
i,1,9,0,138,-203,9703
i,0,11,-1,47,-260,9667
i,0,12,-1,172,-258,9717
i,2,12,0,117,-203,9806
i,0,10,0,88,-200,9811
i,2,11,-1,129,-220,9710
i,0,11,0,119,-258,9758
i,-2,11,-1,88,-227,9720
i,0,10,0,133,-224,9899
i,0,9,0,155,-248,9715
i,2,12,-1,112,-177,9779
i,1,11,1,90,-188,9875
i,0,13,-1,64,-239,9765
i,1,9,-1,102,-217,9813
i,0,11,0,124,-210,9796
i,0,13,0,107,-162,9794
i,-1,9,2,62,-267,9777
i,3,13,0,69,-232,9830
i,1,12,-2,88,-217,9849
i,-1,8,0,150,-255,9715
i,3,10,-3,119,-272,9705
i,1,10,-1,88,-200,9734
i,2,12,1,86,-198,9830
i,1,10,0,124,-191,9846
i,0,9,-3,107,-186,9693
i,-1,12,0,81,-284,9736
i,-1,11,0,81,-217,9751
i,3,10,0,57,-265,9736
i,1,10,0,57,-229,9801
i,0,10,-1,133,-255,9667
i,0,11,0,59,-232,9727
i,1,12,-2,26,-205,9720
i,2,10,-1,64,-208,9777
i,-1,11,0,71,-210,9688
i,2,13,1,35,-263,9787
i,2,11,0,52,-217,9720
i,1,11,0,110,-284,9626
i,0,11,0,117,-222,9767
i,1,11,0,122,-289,9763
i,0,10,0,69,-227,9770
i,-2,10,0,98,-220,9751
i,2,11,0,81,-217,9631
i,0,11,0,86,-279,9837
i,-2,10,-1,57,-246,9794
i,3,11,0,83,-224,9779
i,-1,9,0,19,-212,9765
i,0,11,-2,88,-212,9741
i,1,12,0,78,-220,9772
i,0,12,0,83,-258,9727
i,-1,11,-1,43,-267,9710
i,3,11,0,52,-248,9820
i,3,11,-3,95,-208,9877
i,1,7,0,98,-210,9894
i,0,11,0,-23,-196,9782
i,5,12,0,107,-196,9748
i,0,10,1,38,-169,9724
i,1,10,0,59,-265,9741
i,0,9,2,110,-220,9746
i,1,8,0,62,-258,9681
i,2,12,-1,88,-263,9684
i,1,10,0,100,-229,9736
i,1,10,0,50,-184,9650
i,-1,12,-1,83,-244,9681
i,1,12,-1,50,-162,9763
i,1,11,-1,131,-217,9703
i,1,10,0,126,-241,9818
i,2,13,-1,105,-277,9803
i,-3,10,-3,57,-227,9799
i,-1,11,-1,62,-200,9796
i,2,11,0,59,-234,9717
i,1,10,-1,16,-208,9870
i,0,10,0,98,-239,9842
i,-1,8,1,86,-205,9794
i,2,8,-1,83,-210,9834
i,-1,10,-1,66,-227,9698
i,3,11,-1,35,-186,9803
i,1,10,-1,66,-265,9791
i,-1,10,0,162,-239,9808
i,1,9,1,93,-184,9722
i,1,10,-1,126,-222,9645
i,1,11,-1,112,-253,9610
i,1,12,0,40,-260,9720
i,-2,10,0,83,-239,9751
i,-2,11,-1,98,-220,9820
i,0,12,0,102,-241,9787
i,0,12,1,78,-277,9772
i,1,10,-1,69,-272,9818
i,1,11,0,23,-227,9765
i,0,12,-2,98,-186,9724
i,-1,11,-1,66,-208,9811
i,0,12,0,81,-220,9741
i,1,12,0,95,-236,9923
i,-2,12,0,122,-212,9799
i,4,10,1,62,-246,9806
i,1,11,-2,186,-205,9755
i,1,10,-3,90,-246,9799
i,1,10,-1,148,-272,9767
i,1,12,-1,112,-212,9741
i,1,11,1,78,-258,9698
i,-1,10,-1,81,-224,9763
i,2,8,-3,74,-241,9782
i,-2,13,0,112,-258,9806
i,-1,13,0,133,-220,9856
i,-1,12,-1,86,-212,9770
i,1,9,0,114,-205,9741
i,0,10,-1,83,-270,9794
i,2,10,0,150,-279,9930
i,1,10,0,100,-181,9782
i,-1,12,-2,141,-227,9741
i,1,11,0,153,-222,9868
i,-1,12,-1,153,-255,9688
i,2,13,-1,93,-217,9811
i,0,13,0,143,-246,9710
i,0,13,0,155,-236,9710
i,1,14,-2,62,-210,9672
i,0,8,0,184,-246,9779
i,-1,11,-1,98,-208,9691
i,2,9,-1,71,-239,9753
i,1,9,-1,107,-203,9729
i,-2,13,0,105,-215,9796
i,-1,11,0,98,-248,9760
i,1,13,0,110,-260,9734
i,2,10,2,95,-239,9791
i,1,12,-2,98,-255,9854
i,-1,11,-1,88,-239,9751
i,2,10,1,126,-253,9758
i,-1,11,-1,52,-246,9906
i,2,10,0,86,-236,9885
i,2,10,-1,136,-229,9720
i,-2,12,-2,64,-251,9751
i,-1,12,0,117,-258,9753
i,-1,11,-1,145,-239,9839
i,2,12,-3,133,-220,9877
i,3,11,-1,165,-255,9777
i,-1,9,-1,143,-232,9717
i,3,11,0,145,-227,9751
i,2,11,0,138,-239,9787
i,0,12,0,119,-267,9811
i,-1,10,0,105,-239,9837
i,3,10,-2,107,-244,9710
i,2,9,1,62,-227,9681
i,2,11,0,136,-198,9758
i,1,9,-2,157,-150,9734
i,-2,10,0,138,-220,9775
i,2,13,-2,114,-287,9748
i,0,11,0,153,-227,9729
i,0,9,-1,129,-229,9801
i,2,13,0,143,-296,9710
i,1,12,2,117,-145,9736
i,-1,10,-2,150,-210,9729
i,0,10,-1,148,-220,9741
i,0,11,-1,76,-265,9803
i,2,13,-2,107,-208,9863
i,-1,10,0,150,-267,9772
i,0,11,0,155,-244,9746
i,1,9,-3,105,-248,9782
i,-1,9,-1,86,-234,9722
i,1,8,-2,83,-229,9799
i,2,10,0,131,-251,9775
i,1,10,-2,98,-258,9751
i,2,11,0,71,-246,9744
i,2,9,0,129,-251,9710
i,2,11,1,160,-186,9875
i,0,11,-2,107,-208,9779
i,1,14,0,148,-232,9729
i,3,12,0,119,-248,9870
i,2,8,-1,76,-193,9818
i,0,10,2,66,-241,9842
i,-2,11,-3,74,-212,9755
i,2,13,-1,95,-263,9803
i,0,9,0,74,-260,9803
i,0,13,2,88,-270,9787
i,1,8,0,114,-224,9763
i,-1,9,-1,160,-193,9818
i,0,13,0,78,-299,9777
i,1,11,1,131,-248,9825
i,0,11,-1,50,-236,9755
i,-1,12,0,83,-212,9767
i,1,14,0,64,-244,9772
i,2,12,0,88,-215,9803
i,1,11,-1,110,-205,9710
i,2,9,0,88,-229,9787
i,2,10,0,98,-241,9784
i,2,9,-1,78,-234,9772
i,0,12,0,88,-234,9806
i,3,8,0,81,-241,9729
i,1,9,-3,59,-203,9825
i,-1,14,0,112,-244,9703
i,-2,12,-3,98,-169,9767
i,-1,9,-1,90,-188,9696
i,2,10,0,174,-248,9748
i,0,13,-1,136,-203,9734
i,0,8,-1,114,-215,9708
i,2,11,-2,43,-289,9820
i,3,7,0,83,-284,9799
i,0,11,0,112,-184,9844
i,0,9,-2,64,-188,9880
i,0,13,0,126,-222,9832
i,2,10,-1,117,-177,9803
i,1,12,0,86,-246,9813
i,-2,10,0,105,-291,9844
i,0,9,0,28,-272,9842
i,-1,11,-1,66,-220,9696
i,-1,12,0,119,-232,9777
i,-2,12,-2,35,-222,9794
i,0,12,0,19,-224,9693
i,-3,11,0,62,-210,9753
i,1,9,0,107,-275,9806
i,0,9,-1,122,-203,9724
i,-2,12,0,33,-267,9753
i,0,15,-1,110,-258,9724
i,1,13,-1,57,-188,9688
i,0,10,1,47,-284,9820
i,-1,12,-3,40,-229,9834
i,1,13,1,74,-224,9715
i,2,11,-2,98,-208,9806
i,1,10,0,98,-251,9834
i,1,11,-1,57,-232,9801
i,0,12,1,117,-220,9767
i,1,13,0,62,-244,9729
i,1,8,0,23,-255,9787
i,-3,11,1,107,-229,9739
i,0,12,0,129,-217,9744
i,0,10,-2,50,-244,9684
i,1,10,0,107,-248,9822
i,2,10,-1,55,-241,9758
i,4,9,-3,50,-255,9727
i,0,10,-1,76,-272,9806
i,2,11,0,59,-232,9748
i,2,11,0,83,-296,9789
i,1,11,1,74,-282,9801
i,-1,11,-1,66,-208,9717
i,0,11,-1,50,-239,9767
i,-1,12,0,23,-241,9739
i,-2,13,-2,86,-198,9746
i,0,12,0,141,-200,9813
i,2,13,-1,145,-210,9751
i,0,10,-2,74,-311,9763
i,-2,10,0,98,-289,9753
i,0,11,-2,117,-217,9806
i,1,12,0,124,-246,9842
i,1,11,0,114,-236,9801
i,-1,10,0,69,-263,9844
i,2,9,0,126,-217,9801
i,2,9,-3,107,-303,9782
i,2,10,0,136,-272,9708
i,2,12,-2,157,-287,9720
i,2,11,1,50,-224,9784
i,1,10,0,141,-186,9653
i,-2,12,0,86,-217,9633
i,3,10,2,191,-227,9801
i,0,10,-1,129,-227,9799
i,0,12,0,66,-222,9729
i,-1,8,-2,117,-224,9770
i,1,8,0,93,-258,9849
i,0,10,0,167,-220,9794
i,-2,10,-1,129,-270,9846
i,-1,9,0,129,-208,9956
i,0,10,1,150,-251,9842
i,0,14,0,71,-253,9916
i,0,10,1,110,-258,9861
i,3,11,0,107,-279,9837
i,0,10,0,95,-217,9732
i,1,13,0,141,-248,9753
i,1,11,1,64,-255,9755
i,4,10,-2,141,-181,9736
i,3,12,-1,112,-200,9746
i,3,11,0,112,-188,9636
i,1,12,0,107,-217,9681
i,-1,11,-3,119,-205,9665
i,0,12,-3,205,-208,9655
i,1,11,0,124,-227,9703
i,1,13,0,83,-236,9710
i,-1,10,-2,88,-263,9779
i,1,11,-1,102,-186,9722
i,0,12,0,81,-212,9753
i,0,10,-1,107,-200,9729
i,-3,12,0,179,-220,9813
i,0,10,0,141,-251,9834
i,1,10,0,129,-227,9921
i,0,10,0,155,-239,9806
i,3,10,0,141,-234,9825
i,2,12,0,112,-222,9811
i,2,10,0,64,-258,9777
i,1,10,0,222,-263,9772
i,-1,8,-1,129,-241,9767
i,1,10,-1,131,-244,9830
i,0,12,-1,117,-203,9720
i,-1,11,-2,98,-179,9741
i,0,13,-2,153,-236,9717
i,0,8,0,98,-227,9696
i,-1,13,0,136,-236,9787
i,0,10,0,88,-248,9741
i,0,12,0,126,-217,9724
i,1,13,-2,124,-203,9741
i,-1,10,-1,66,-224,9799
i,1,10,0,126,-196,9782
i,1,11,0,133,-227,9772
i,0,11,0,98,-255,9751
i,1,13,0,102,-241,9746
i,1,8,0,129,-200,9703
i,-2,10,-1,157,-258,9794
i,0,10,0,117,-289,9811
i,0,10,-2,110,-255,9849
i,1,11,0,157,-157,9710
i,-1,10,0,105,-232,9739
i,-1,12,0,105,-299,9739
i,-1,12,-1,81,-229,9748
i,-2,9,-1,98,-265,9806
i,0,10,0,110,-272,9813
i,4,9,-1,117,-234,9799
i,-1,10,0,105,-232,9887
i,2,8,0,100,-188,9772
i,-1,10,-1,119,-215,9770
i,0,12,0,71,-212,9715
i,0,13,-1,114,-294,9799
i,0,12,0,107,-282,9787
i,-1,11,0,126,-282,9796
i,2,12,-2,100,-200,9856
i,1,10,-1,138,-198,9708
i,2,9,-2,105,-224,9751
i,-1,12,-1,122,-203,9729
i,2,8,0,78,-248,9796
i,2,11,0,100,-203,9849
i,0,12,0,66,-220,9791
i,-1,12,0,133,-244,9657
i,2,11,-1,100,-232,9720
i,2,9,1,95,-289,9736
i,1,13,0,76,-234,9746
i,0,10,0,95,-220,9724
i,-2,10,0,71,-258,9794
i,1,12,-2,117,-267,9767
i,3,13,-4,47,-251,9741
i,1,11,0,88,-229,9734
i,-2,10,-1,76,-258,9691
i,-2,12,-1,110,-265,9834
i,1,10,0,52,-220,9760
i,2,11,0,78,-232,9770
i,0,9,-1,105,-260,9784
i,-1,11,0,122,-239,9710
i,3,11,0,81,-253,9741
i,-1,9,0,105,-224,9722
i,2,11,0,88,-184,9935
i,0,10,-1,81,-236,9830
i,0,9,0,114,-227,9827
i,2,12,0,31,-255,9813
i,2,10,0,31,-234,9830
i,0,11,0,40,-251,9770
i,1,10,0,114,-244,9777
i,1,10,0,47,-241,9727
i,0,12,0,59,-155,9765
i,1,11,0,90,-232,9655
i,-1,13,0,95,-191,9744
i,1,10,-2,133,-251,9767
i,1,12,0,107,-260,9779
i,-1,13,-1,52,-258,9782
i,0,10,-1,47,-287,9834
i,-2,8,-1,93,-282,9842
i,-1,12,0,124,-222,9806
i,0,11,-1,40,-198,9806
i,1,10,-2,98,-246,9813
i,2,12,0,78,-234,9763
i,2,11,-1,122,-248,9818
i,1,10,0,102,-174,9760
i,0,8,0,69,-227,9765
i,2,11,-1,95,-258,9708
i,-1,11,0,117,-181,9734
i,1,8,-1,126,-174,9727
i,0,10,-2,107,-222,9748
i,0,11,-3,69,-248,9729
i,1,12,0,93,-215,9751
i,1,11,-2,43,-222,9784
i,1,9,-2,93,-224,9691
i,-1,11,-1,100,-236,9770
i,-1,13,0,112,-239,9720
i,-1,8,0,95,-229,9830
i,-1,11,0,110,-222,9858
i,1,10,-2,69,-188,9760
i,-1,10,-2,105,-198,9825
i,-1,12,-1,59,-239,9830
i,1,12,0,129,-208,9844
i,0,13,0,83,-239,9758
i,1,11,-1,76,-287,9806
i,-1,10,0,95,-267,9825
i,0,12,0,112,-188,9758
i,0,12,-2,90,-253,9765
i,-1,11,0,57,-260,9832
i,1,13,0,83,-172,9684
i,0,11,-1,74,-258,9744
i,1,13,0,47,-239,9662
i,0,9,-2,52,-212,9782
i,-1,11,-1,122,-244,9736
i,0,11,-2,38,-232,9765
i,-1,10,-1,16,-148,9686
i,2,13,-2,38,-246,9686
i,1,9,0,110,-205,9748
i,2,10,-2,50,-244,9736
i,2,12,-2,93,-220,9722
i,1,12,1,119,-277,9717
i,0,12,0,69,-229,9799
i,2,11,0,129,-251,9720
i,2,6,0,141,-294,9775
i,1,10,-1,47,-260,9882
i,1,9,-3,100,-253,9739
i,1,10,0,122,-227,9779
i,1,11,0,52,-184,9736
i,0,10,1,93,-227,9818
i,-2,12,0,43,-296,9885
i,1,11,0,141,-148,9727
i,-1,12,1,47,-248,9751
i,3,11,0,167,-196,9846
i,1,9,0,102,-215,9782
i,2,12,-1,90,-232,9767
i,2,13,0,131,-217,9799
i,-1,12,-1,86,-227,9777
i,0,12,-1,122,-251,9688
i,1,9,-1,117,-212,9940
i,0,11,-1,126,-248,9703
i,0,11,0,88,-277,9772
i,-1,9,-1,86,-210,9801
i,-1,15,0,107,-203,9732
i,0,10,0,100,-220,9729
i,1,11,0,78,-222,9729
i,1,9,0,28,-282,9770
i,1,14,0,153,-258,9791
i,-1,11,0,57,-253,9724
i,0,11,0,114,-210,9782
i,1,12,-2,177,-222,9748
i,0,7,-1,122,-198,9827
i,1,14,0,112,-205,9727
i,0,11,0,83,-265,9789
i,-1,7,0,76,-272,9842
i,2,14,1,102,-133,9672
i,0,12,-2,57,-260,9813
i,0,12,-2,76,-303,9818
i,-3,9,2,148,-217,9842
i,2,16,-2,220,-210,9672
i,1,9,-1,131,-241,9839
i,-1,9,0,90,-205,9825
i,1,14,0,117,-133,9643
i,3,9,0,83,-234,9856
i,1,12,-1,169,-265,9791
i,-1,7,0,141,-284,9834
i,1,12,0,100,-196,9665
i,4,14,0,162,-232,9710
i,-1,5,0,95,-267,9818
i,2,14,0,141,-138,9722
i,1,10,0,167,-222,9787
i,0,9,0,138,-253,9834
i,0,10,-2,129,-263,9667
i,1,12,1,117,-200,9736
i,0,11,0,76,-299,9832
i,-1,11,0,107,-200,9703
i,2,12,-1,153,-229,9715
i,1,9,-2,126,-222,9844
i,1,12,0,66,-291,9751
i,0,9,1,172,-210,9753
i,0,11,-1,107,-267,9758
i,0,13,0,122,-251,9827
i,0,11,2,129,-279,9818
i,0,10,-2,55,-196,9813
i,-1,9,0,74,-236,9825
i,1,10,0,181,-253,9782
i,0,11,-1,143,-255,9832
i,1,11,0,150,-212,9765
i,1,10,0,138,-232,9837
i,1,8,0,136,-232,9856
i,1,12,-1,122,-251,9693
i,1,13,-2,129,-227,9748
i,-2,8,-2,136,-248,9755
i,1,12,1,129,-265,9760
i,1,10,0,107,-253,9758
i,0,11,0,102,-267,9720
i,3,11,1,122,-193,9777
i,3,10,-1,105,-260,9772
i,-1,11,0,112,-239,9791
i,1,12,-1,110,-193,9660
i,1,8,-1,155,-260,9779
i,2,9,-2,131,-222,9736
i,-1,12,0,136,-258,9782
i,1,7,-1,124,-239,9811
i,1,11,-1,122,-236,9698
i,1,12,0,107,-210,9729
i,-1,10,0,88,-212,9655
i,-1,11,-2,81,-277,9803
i,0,9,-1,90,-234,9799
i,2,12,-1,114,-244,9765
i,-3,10,-1,155,-236,9779
i,1,10,0,153,-208,9751
i,2,10,0,98,-279,9775
i,-1,10,2,98,-244,9710
i,0,9,0,86,-188,9854
i,3,12,-1,114,-296,9765
i,0,12,0,107,-205,9791
i,0,11,0,47,-246,9777
i,1,13,-1,153,-251,9712
i,0,11,0,112,-232,9698
i,0,10,0,131,-229,9858
i,1,10,0,131,-220,9784
i,2,11,-2,86,-172,9815
i,2,10,0,117,-248,9753
i,0,11,-1,90,-205,9751
i,-1,11,-2,138,-248,9758
i,0,13,-1,78,-177,9801
i,-1,11,2,78,-253,9794
i,2,9,0,105,-229,9815
i,0,11,0,98,-244,9832
i,0,13,1,100,-236,9782
i,0,10,0,141,-241,9784
i,1,11,2,76,-196,9755
i,-1,11,-1,52,-217,9775
i,1,9,0,143,-200,9772
i,1,10,-2,112,-282,9770
i,1,10,0,129,-224,9679
i,0,9,0,112,-244,9717
i,1,11,0,7,-282,9734
i,2,9,1,162,-232,9729
i,1,9,0,131,-263,9772
i,1,8,-2,114,-198,9732
i,1,9,0,81,-244,9839
i,2,11,2,98,-232,9744
i,1,11,0,76,-253,9779
i,1,9,-1,71,-303,9772
i,1,11,-2,74,-258,9873
i,1,13,-1,148,-263,9856
i,0,10,0,71,-236,9787
i,0,11,-2,57,-220,9710
i,-1,9,-1,95,-169,9770
i,-1,10,-5,40,-263,9772
i,1,12,-1,69,-229,9906
i,0,11,-3,76,-222,9897
i,3,10,0,110,-236,9808
i,1,11,1,76,-270,9727
i,0,11,-2,50,-220,9736
i,1,11,-1,133,-186,9772
i,3,11,2,95,-229,9789
i,0,12,-1,64,-244,9717
i,0,12,-1,43,-239,9748
i,1,11,-1,45,-193,9818
i,1,11,0,31,-220,9751
i,1,9,1,105,-191,9748
i,3,10,0,31,-186,9777
i,1,10,-1,112,-203,9729
i,0,12,-1,107,-244,9763
i,0,10,0,88,-193,9854
i,1,12,0,38,-198,9724
i,1,9,-2,40,-234,9837
i,0,7,0,131,-265,9775
i,1,11,-3,66,-222,9770
i,1,11,0,112,-270,9791
i,3,10,-2,162,-246,9775
i,2,13,0,66,-217,9760
i,2,10,-1,141,-251,9844
i,-1,12,0,95,-157,9789
i,1,9,0,90,-203,9822
i,2,10,-2,69,-208,9708
i,0,12,-1,98,-251,9708
i,1,11,0,74,-272,9758
i,0,9,-1,114,-248,9849
i,1,10,0,55,-246,9827
i,1,11,1,64,-284,9741
i,1,13,0,86,-248,9763
i,0,11,-1,35,-210,9858
i,-3,13,-1,35,-253,9813
i,1,10,1,11,-160,9830
i,0,11,1,71,-184,9803
i,-2,11,-3,119,-236,9844
i,3,11,0,86,-172,9851
i,3,9,1,71,-203,9763
i,1,12,-1,100,-239,9736
i,-1,12,-1,119,-263,9744
i,0,13,-1,102,-258,9811
i,-1,12,0,81,-236,9732
i,1,11,0,69,-208,9818
i,1,10,0,133,-212,9758
i,1,11,-1,100,-224,9815
i,1,13,-1,74,-179,9688
i,2,10,-1,138,-291,9693
i,0,10,0,100,-241,9741
i,2,11,-1,90,-217,9660
i,-1,13,-1,145,-258,9693
i,-2,10,0,107,-255,9741
i,0,10,-1,33,-229,9755
i,1,12,0,145,-220,9791
i,2,11,0,119,-265,9806
i,-1,10,0,110,-200,9827
i,1,11,0,59,-253,9799
i,-3,13,-1,88,-244,9770
i,0,8,-1,93,-303,9894
i,2,11,0,81,-296,9844
i,2,9,2,102,-241,9787
i,3,8,-1,78,-229,9854
i,1,12,-1,129,-205,9897
i,0,10,0,122,-215,9921
i,3,12,0,107,-236,9811
i,3,12,0,90,-196,9729
i,3,9,0,31,-169,9763
i,0,13,0,98,-184,9703
